                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2019,                 2.1444,                 1.2032,                0.32884,                0.21971,                0.20004,                0.14127,                 1.0887,                 3.0218,                0.78339,               0.070124,              0.0033195,              0.0033195
                      2,                 1.1593,                 1.5524,                 1.1555,                0.32872,                0.12039,                0.16509,                0.11149,                 1.2636,                 2.8733,                0.80993,               0.039576,               0.006104,               0.006104
